time,datetime,coin,side,px,sz,dir,closedPnl,fee,hash
1770913573843,2026-02-12T16:26:13.843000+00:00,xyz:TSLA,A,421.32,7.566,Open Short,0.0,0.091805,0x02092b9d96d5c779038204352cb344020d79008331d8e64ba5d1d6f055d9a163
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,417.82,0.1,Close Short,0.35,0.003609,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,417.82,0.1,Close Short,0.35,0.003609,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,417.82,1.514,Close Short,5.299,0.054654,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,417.86,0.1,Close Short,0.346,0.00361,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,417.86,0.504,Close Short,1.74384,0.018195,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,417.87,0.1,Close Short,0.345,0.00361,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,417.88,9.585,Close Short,32.9724,0.346064,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,417.89,3.42,Close Short,11.7306,0.123481,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,417.95,3.285,Close Short,11.07045,0.118624,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,417.95,7.643,Close Short,25.75691,0.275995,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,417.95,1.93,Close Short,6.5041,0.069693,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,417.95,2.478,Close Short,8.35086,0.089482,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,417.95,8.64,Close Short,29.1168,0.311998,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,417.95,29.457,Close Short,99.27009,1.063718,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,418.08,8.598,Close Short,27.85752,0.310577,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,418.08,2.146,Close Short,6.95304,0.077518,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,418.08,1.157,Close Short,3.74868,0.041793,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,418.11,1.168,Close Short,3.74928,0.042193,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,418.12,2.0,Close Short,6.4,0.072251,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,418.18,1.177,Close Short,3.69578,0.042525,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,418.19,14.381,Close Short,45.01253,0.519608,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,418.19,3.419,Close Short,10.70147,0.123533,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,418.19,2.295,Close Short,7.18335,0.082922,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,418.19,2.337,Close Short,7.31481,0.084439,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
1770999532315,2026-02-13T16:18:52.315000+00:00,xyz:TSLA,B,418.23,3.552,Close Short,10.97568,0.128351,0x834a11c48f41891084c304353c9d97020eb900aa2a44a7e22712bd174e4562fb
